year,month,unit,name,cause,acres,county,longitude,latitude
1953,6,San Diego CAL FIRE,DEHESA,9 - Miscellaneous,1023.7430419921876,San Diego County,-116.79686655900575,32.80850733648778
1953,8,Six Rivers National Forest,SURVEYOR SPRINGS,1 - Lightning,4.978998184204102,Trinity County,-123.3610663767473,40.239193219334325
1953,10,San Diego CAL FIRE,MONTE,14 - Unknown / Unidentified,808.0780029296875,San Diego County,-116.8821092078478,32.88537233160009
1953,9,Lassen - Modoc CAL FIRE,HALLELUJAH BLM #6,14 - Unknown / Unidentified,961.2186889648438,Lassen County,-120.02511105785842,39.751032165463904
1953,7,Tuolumne - Calaveras CAL FIRE,HIGH MTN.,14 - Unknown / Unidentified,556.4592895507811,Calaveras County,-120.5207424792894,38.167702983398705
1953,10,Ventura County,SHIELDS LEASE,14 - Unknown / Unidentified,11775.19140625,Ventura County,-118.86349092162693,34.34033891094306
1953,5,Ventura County,RICE ROAD,14 - Unknown / Unidentified,638.207275390625,Ventura County,-119.2961526181562,34.44182448765111
1953,10,San Luis Obispo CAL FIRE,CAMPODONICO,14 - Unknown / Unidentified,680.6495971679688,San Luis Obispo County,-120.51174295118187,35.11297383493124
1953,10,Monterey - San Benito CAL FIRE,101 RANCH,14 - Unknown / Unidentified,4464.22021484375,San Benito County,-121.26936306886252,36.62403335886932
1953,7,Monterey - San Benito CAL FIRE,BUENA VISTA,14 - Unknown / Unidentified,740.8309936523438,Monterey County,-121.5970833869799,36.56819587113455
1953,7,Monterey - San Benito CAL FIRE,CASEY,14 - Unknown / Unidentified,21023.728515625,Monterey County,-120.8060290472769,36.11343880079047
1953,7,Monterey - San Benito CAL FIRE,KLONDIKE,14 - Unknown / Unidentified,899.283447265625,Monterey County,-121.69625537527814,36.467387275914966
1953,9,Klamath National Forest,SIX MILE,1 - Lightning,21.552698135375977,Siskiyou County,-122.99910149548091,41.232398860274316
1953,8,Klamath National Forest,LUMPIRE,1 - Lightning,21.45932006835937,Siskiyou County,-122.73425119836806,41.88709128025437
1953,8,Klamath National Forest,BOULDER RIDGE,1 - Lightning,20.14989471435547,Siskiyou County,-123.10255980617586,41.60895188572197
1953,7,Monterey - San Benito CAL FIRE,ORRADRE,14 - Unknown / Unidentified,2843.240478515625,Monterey County,-120.7998887418135,35.95795666302157
1953,6,San Diego CAL FIRE,PUEBLITOS CANYON,14 - Unknown / Unidentified,1158.26806640625,San Diego County,-117.2388201884288,33.28605605442307
1953,6,Fresno-Kings CAL FIRE,PANOCHE,14 - Unknown / Unidentified,919.7421875,Fresno County,-120.61626694970751,36.545799606237686
1953,8,San Diego CAL FIRE,SAN FELIPE,14 - Unknown / Unidentified,415.2151794433594,San Diego County,-116.5939359300742,33.205039109407714
1953,10,San Diego CAL FIRE,TUNNEL HILL,14 - Unknown / Unidentified,1298.8050537109375,San Diego County,-116.88406475563382,32.82278438483512
1953,8,Six Rivers National Forest,SOUTH FORK,1 - Lightning,4.97895622253418,Humboldt County,-123.57213677252452,40.62625138661685
1953,9,Angeles National Forest,FISH FORK,14 - Unknown / Unidentified,24609.814453125,Los Angeles County,-117.73152269234386,34.304997256344045
1953,7,Six Rivers National Forest,SHANNON,2 - Equipment Use,5.974846839904785,Trinity County,-123.40573601639434,40.14648648457639
1953,8,Six Rivers National Forest,MINGO,1 - Lightning,2.9873242378234863,Humboldt County,-123.59363865014488,40.807580527083424
1953,8,Nevada - Yuba - Placer CAL FIRE,ROADSIDE #8,14 - Unknown / Unidentified,274.86795043945307,Yuba County,-121.49194053817564,39.28719246727008
1953,7,Tuolumne - Calaveras CAL FIRE,ROADSIDE #1,14 - Unknown / Unidentified,744.9326782226562,Tuolumne County,-120.61260429191437,37.83710474523335
1953,7,Tehama - Glenn CAL FIRE,RATTLESNAKE,14 - Unknown / Unidentified,1087.9344482421877,Glenn County,-122.60449474020416,39.65353276775507
1953,10,Sonoma - Lake - Napa CAL FIRE,R. BUCKELY,14 - Unknown / Unidentified,1258.3677978515625,Napa County,-122.09051368399832,38.35329421451921
1953,10,Tuolumne - Calaveras CAL FIRE,P.G.&E. #4,14 - Unknown / Unidentified,797.0530395507812,Calaveras County,-120.65802835395522,37.94681209839921
1953,8,Santa Clara CAL FIRE,ORESTIMBA PEAK,14 - Unknown / Unidentified,812.8229370117188,Stanislaus County,-121.2548422154376,37.332220136961816
1953,9,Lassen - Modoc CAL FIRE,ORDNANCE BLM #4,14 - Unknown / Unidentified,966.3048095703124,Lassen County,-120.07361428612111,40.29530243918063
1953,7,Humboldt - Del Norte CAL FIRE,NORTHERN REDWOOD LMB,14 - Unknown / Unidentified,284.41650390625,Humboldt County,-123.92404661888223,40.9537243675489
1953,8,Sonoma - Lake - Napa CAL FIRE,NEWKIRK,14 - Unknown / Unidentified,504.9449462890625,Solano County,-122.06999264858635,38.415822159885344
1953,8,Nevada - Yuba - Placer CAL FIRE,MOONEY,14 - Unknown / Unidentified,257.10333251953125,Placer County,-121.23888580615359,38.77239447410208
1953,7,San Diego CAL FIRE,VICENTE,14 - Unknown / Unidentified,362.97650146484375,San Diego County,-116.8477781435202,33.01074747798457
1953,6,San Diego CAL FIRE,SWYCAFFER,14 - Unknown / Unidentified,471.6235046386719,San Diego County,-116.75589512658804,33.07561434296959
1953,7,Fresno-Kings CAL FIRE,SHADY REST,14 - Unknown / Unidentified,1324.45166015625,Fresno County,-119.48832812910835,36.840582868354815
1953,6,San Diego CAL FIRE,CALIENTE,9 - Miscellaneous,689.0167846679688,San Diego County,-116.62049864573557,33.30536983648271
1953,9,Tuolumne - Calaveras CAL FIRE,INDIAN CREEK,14 - Unknown / Unidentified,331.3644104003906,Calaveras County,-120.51927722592659,38.06011760183107
1953,8,Tulare CAL FIRE,DUPREE,9 - Miscellaneous,236.4592437744141,Tulare County,-118.73867874083356,35.90512116351244
1953,7,San Diego CAL FIRE,HIPASS,9 - Miscellaneous,331.1649475097656,San Diego County,-116.30981768842912,32.614116754798104
1953,9,Modoc National Forest,YELLOW BUTTE,1 - Lightning,408.0407104492188,Siskiyou County,-121.62613224436798,41.73353583219708
1953,3,Six Rivers National Forest,MAXWELL,5 - Debris,4.978589057922363,Del Norte County,-123.80377019513477,41.88854631859932
1953,6,Sonoma - Lake - Napa CAL FIRE,L.V. & J.D. MOSSMAN,14 - Unknown / Unidentified,548.3057250976561,Colusa County,-122.47763670590791,39.299512055645216
1953,10,Sonoma - Lake - Napa CAL FIRE,LEON ETCHEPARE,14 - Unknown / Unidentified,805.1232299804688,Colusa County,-122.29626017021258,39.342068885228436
1953,7,Sonoma - Lake - Napa CAL FIRE,L. ANDERSON,14 - Unknown / Unidentified,418.7614440917969,Solano County,-122.14966424493406,38.2599051642881
1953,7,Madera - Mariposa CAL FIRE,INDIAN PEAK,14 - Unknown / Unidentified,1854.549560546875,Mariposa County,-119.8049861816462,37.41593097494498
1953,10,San Diego CAL FIRE,BRONCO FLATS,9 - Miscellaneous,8817.2607421875,San Diego County,-116.61766088545365,32.690048607090766
1953,10,Sonoma - Lake - Napa CAL FIRE,J. TUTEUR,14 - Unknown / Unidentified,186.8470458984375,Napa County,-122.22691132394993,38.27077618990084
1953,5,San Diego CAL FIRE,VIEJAS,14 - Unknown / Unidentified,707.6373901367188,San Diego County,-116.64243154388134,32.82585560441961
1953,8,San Bernardino CAL FIRE,ARROWHEAD SPRINGS,14 - Unknown / Unidentified,3104.872314453125,San Bernardino County,-117.24309039891409,34.19882549192273
1953,9,Siskiyou CAL FIRE,MT.SHASTA,14 - Unknown / Unidentified,400.392578125,Siskiyou County,-122.3121931753643,41.41369626298176
1953,9,Shasta - Trinity CAL FIRE,LIGHTNING STRIKE #19,14 - Unknown / Unidentified,433.62896728515625,Shasta County,-122.12655118904058,40.63732069878225
1953,8,Six Rivers National Forest,BLACK LASSICS,1 - Lightning,77.67037963867188,Humboldt County,-123.54591078294418,40.35002247152675
1953,10,Tehama - Glenn CAL FIRE,SAUNDERS,14 - Unknown / Unidentified,443.6045837402344,Tehama County,-122.7071145786682,40.197712301145046
1953,9,Sierra National Forest,PINOCHE,14 - Unknown / Unidentified,440.412109375,Mariposa County,-119.74160476793912,37.637223132761825
1953,7,Los Angeles County,GOLD FIRE,14 - Unknown / Unidentified,300.2772521972656,Los Angeles County,-118.33568624014765,34.31332466654414
1953,12,Los Angeles County,MONROVIA PEAK  FIRE,14 - Unknown / Unidentified,14061.259765625,Los Angeles County,-118.01491961937805,34.20236529257983
1953,4,Los Angeles County,GLEN OAKS FIRE,14 - Unknown / Unidentified,6.858065605163574,Los Angeles County,-118.35754919567472,34.226735369787576
1953,7,Madera - Mariposa CAL FIRE,DELONG CREEK,14 - Unknown / Unidentified,493.4548034667969,Mariposa County,-119.77673051612835,37.43501959807779
1953,8,Six Rivers National Forest,BUCK MTN.,1 - Lightning,4.978838443756104,Humboldt County,-123.61081648240344,40.447392995429375
1953,8,Six Rivers National Forest,BELL SWAMP,1 - Lightning,112.91444396972656,Humboldt County,-123.53844052893778,41.013479638372424
1953,8,Six Rivers National Forest,KRELLWITZ,1 - Lightning,4.978867053985597,Humboldt County,-123.63400215969386,40.620437513612416
1953,7,Klamath National Forest,WHITES GULCH,1 - Lightning,32.20969772338867,Siskiyou County,-123.03205506302868,41.28853002913979
1953,8,San Diego CAL FIRE,COUSER,14 - Unknown / Unidentified,415.2959899902344,San Diego County,-117.11249406631495,33.329163445139734
1953,10,San Diego CAL FIRE,AQUEDUCT,14 - Unknown / Unidentified,1007.1284790039062,San Diego County,-117.11310431693933,33.36181693132299
1953,7,Monterey - San Benito CAL FIRE,SAM JONES,14 - Unknown / Unidentified,35455.453125,Monterey County,-121.10162860027069,35.817159271788285
1953,7,Madera - Mariposa CAL FIRE,RIVAS,14 - Unknown / Unidentified,362.5530700683594,Madera County,-120.20893257513978,36.856108797208435
1953,6,Madera - Mariposa CAL FIRE,O'NEAL,14 - Unknown / Unidentified,649.2559814453125,Madera County,-119.77690666184168,36.99643613696088
1953,6,Madera - Mariposa CAL FIRE,LAMBERTSON,14 - Unknown / Unidentified,1102.4329833984377,Madera County,-120.04765170102623,37.025286025586546
1953,7,Sonoma - Lake - Napa CAL FIRE,W.M ALDERSON #2,14 - Unknown / Unidentified,2920.328369140625,Lake County,-122.45276823610665,38.80021016781527
1953,9,Sonoma - Lake - Napa CAL FIRE,T. VIEU,14 - Unknown / Unidentified,331.5638732910156,Napa County,-122.13199885560827,38.507462485960595
1953,2,Nevada - Yuba - Placer CAL FIRE,SUNSHINE VALLEY,14 - Unknown / Unidentified,336.2333068847656,Nevada County,-121.00709133510613,39.1572175657698
1953,9,Nevada - Yuba - Placer CAL FIRE,SUGAR LOAF,14 - Unknown / Unidentified,2602.486083984375,Yuba County,-121.34551754088612,39.37030107431765
1953,10,Sonoma - Lake - Napa CAL FIRE,STATE HIGHWAY 37 #3,14 - Unknown / Unidentified,605.204833984375,Napa County,-122.2090181829393,38.364826324387046
1953,8,Tuolumne - Calaveras CAL FIRE,SIERRA RR #1,14 - Unknown / Unidentified,458.2456665039063,Tuolumne County,-120.51194006039054,37.76653466169151
1953,7,Tuolumne - Calaveras CAL FIRE,SAN JOAQUIN CO.,14 - Unknown / Unidentified,2759.820068359375,San Joaquin County,-121.13236967422478,38.12360477592433
1953,9,Sonoma - Lake - Napa CAL FIRE,S. SAMUELS,14 - Unknown / Unidentified,501.4868469238281,Napa County,-122.14514833072701,38.43049705293753
1953,10,Madera - Mariposa CAL FIRE,CASSACIA #2,14 - Unknown / Unidentified,551.9266967773439,Mariposa County,-119.97905708838098,37.54108551623979
1953,7,Nevada - Yuba - Placer CAL FIRE,CAMP BEALE #5,14 - Unknown / Unidentified,881.0479736328125,Nevada County,-121.22228030076172,39.15697690976987
1953,7,Los Padres National Forest,BIG DALTON,9 - Miscellaneous,67702.046875,Santa Barbara County,-120.17881109156387,34.967618925007855
1953,8,Six Rivers National Forest,GROUSE RIDGE,1 - Lightning,5.285475254058838,Trinity County,-123.27978865078713,40.09835467819073
1953,8,Six Rivers National Forest,SIGNAL PEAK,1 - Lightning,10.688663482666016,Humboldt County,-123.55534615787587,40.33181161382712
1953,8,Six Rivers National Forest,BEAR CREEK,1 - Lightning,9.830940246582033,Humboldt County,-123.55971179049469,40.3487385569745
1953,8,Six Rivers National Forest,GOOSE CREEK,1 - Lightning,32.53026962280273,Del Norte County,-123.89104279775192,41.558448031887814
1953,8,Six Rivers National Forest,J. RUSS,1 - Lightning,21.004743576049805,Humboldt County,-123.69602432539493,40.802840957672025
1953,8,Six Rivers National Forest,OAK KNOB,1 - Lightning,148.37030029296875,Humboldt County,-123.63346670914156,40.840367130624244
1953,8,Six Rivers National Forest,SIMS,1 - Lightning,6.970203876495361,Humboldt County,-123.60460247813477,40.757098924828284
1953,8,Six Rivers National Forest,KNIGHT,5 - Debris,4.978815078735352,Humboldt County,-123.63757700831098,40.9921003899821
1953,9,Six Rivers National Forest,COOPER CREEK,1 - Lightning,4.9781222343444815,Del Norte County,-124.06833091253729,41.9384130599627
1953,9,Six Rivers National Forest,HURDY GURDY,1 - Lightning,4.9785428047180185,Del Norte County,-123.76778247121958,41.766438285749324
1953,8,Six Rivers National Forest,WINDY NIP,1 - Lightning,4.978838443756104,Trinity County,-123.49455591509022,40.4872510242963
1953,8,Six Rivers National Forest,LONE PINE,1 - Lightning,12.630132675170898,Humboldt County,-123.53622933993215,41.00466346022584
1953,8,Klamath National Forest,MAJESTIC,9 - Miscellaneous,44.08418273925781,Siskiyou County,-123.34297974288485,41.8296571443711
1953,12,San Diego CAL FIRE,HAMLET,14 - Unknown / Unidentified,630.9310302734375,San Diego County,-116.91029638431809,32.88413394552159
1953,10,San Diego CAL FIRE,IRON MOUNTAIN,14 - Unknown / Unidentified,719.0570678710938,San Diego County,-116.9644293551819,32.969200694042875
1953,9,San Diego CAL FIRE,STEELE CANYON #2,14 - Unknown / Unidentified,534.0375366210939,San Diego County,-116.88632016739187,32.72819227163596
1953,6,Riverside CAL FIRE,BORY,14 - Unknown / Unidentified,654.5057373046875,Riverside County,-117.20638789197464,33.98758756250405
1953,8,Riverside CAL FIRE,BREAK,14 - Unknown / Unidentified,504.2091064453125,San Bernardino County,-117.22233679297399,34.02489069167601
1953,6,Riverside CAL FIRE,CONSOLE SPRINGS,14 - Unknown / Unidentified,2361.24951171875,Riverside County,-117.20873366626851,33.96837700536696
1953,7,Riverside CAL FIRE,MCKINLEY,14 - Unknown / Unidentified,534.9498901367189,Riverside County,-116.89278996406804,33.77402867139381
1953,10,Riverside CAL FIRE,RHINEHART,14 - Unknown / Unidentified,3055.726318359375,Riverside County,-117.05298585855812,33.80884203486419
1953,8,Ventura County,EDISON,14 - Unknown / Unidentified,873.1729125976562,Ventura County,-118.69965563463528,34.4170358617798
1953,8,Six Rivers National Forest,ROCK CREEK,1 - Lightning,16.502105712890625,Trinity County,-123.31765183463007,40.13378291397873
1953,5,Los Padres National Forest,HWY 126,14 - Unknown / Unidentified,237.76318359375,Ventura County,-118.7926840804277,34.48800080362565
1953,5,Los Padres National Forest,MUD,9 - Miscellaneous,247.28982543945312,Ventura County,-119.0421922305073,34.43247132559323
1953,8,San Diego CAL FIRE,DEHESA #2,14 - Unknown / Unidentified,330.0359191894531,San Diego County,-116.86443504107943,32.79118049002904
1954,8,Riverside CAL FIRE,JAMESON,14 - Unknown / Unidentified,7881.31103515625,Orange County,-117.44630629769422,33.67144104972532
1954,7,San Bernardino CAL FIRE,CAJON #2,14 - Unknown / Unidentified,755.8954467773438,San Bernardino County,-117.46567093067387,34.32321765533264
1954,7,Santa Clara CAL FIRE,ISABEL BURN ESCAPE,14 - Unknown / Unidentified,639.0254516601562,Santa Clara County,-121.49391129314205,37.32878388605758
1954,7,San Bernardino CAL FIRE,LYTLE CREEK,14 - Unknown / Unidentified,997.712158203125,San Bernardino County,-117.47805580750601,34.24100745487618
1954,7,Sonoma - Lake - Napa CAL FIRE,I. ZUMWALT,14 - Unknown / Unidentified,1643.36669921875,Colusa County,-122.25567211901057,38.928329070955336
1954,7,Sonoma CDF (old),HOOVER RIDGE,14 - Unknown / Unidentified,2661.69873046875,Sonoma County,-123.30950225760442,38.72042471865544
1954,6,Sonoma - Lake - Napa CAL FIRE,HANES,14 - Unknown / Unidentified,687.8933715820312,Yolo County,-122.0548682240414,38.64141841461515
1954,7,Lassen - Modoc CAL FIRE,HALLELUJAH,14 - Unknown / Unidentified,2749.76416015625,Lassen County,-120.01877888559493,39.758522930744256
1954,6,Butte CAL FIRE,HACKETT,14 - Unknown / Unidentified,279.5093994140625,Butte County,-121.5958015441342,39.67239846223317
1954,9,San Bernardino CAL FIRE,PANORAMA,14 - Unknown / Unidentified,5453.6806640625,San Bernardino County,-117.32442645943158,34.224684194410266
1954,7,Kern County,INDIAN VILLAGE FIRE,14 - Unknown / Unidentified,691.207275390625,Kern County,-118.68403299978908,35.031941771871445
1954,7,Siskiyou CAL FIRE,KIDDER CREEK,14 - Unknown / Unidentified,276.22756958007807,Siskiyou County,-122.95277811453137,41.52329133456529
1954,5,Kern County,KERN COUNTY LAND CO.,14 - Unknown / Unidentified,423.85089111328125,Kern County,-119.17833745480768,34.98311474003396
1954,8,Los Padres National Forest,BLUE GOAT,9 - Miscellaneous,699.5320434570312,San Luis Obispo County,-120.4476104502322,35.44318180636829
1954,7,San Luis Obispo CAL FIRE,HEILMAN,14 - Unknown / Unidentified,819.9889526367188,San Luis Obispo County,-120.5405615454042,35.49991073479271
1954,10,Monterey - San Benito CAL FIRE,DEVIL,9 - Miscellaneous,13094.4375,Monterey County,-121.80147550732401,36.38863579792169
1954,9,Monterey - San Benito CAL FIRE,SAN CLEMENTE,9 - Miscellaneous,2357.98388671875,Monterey County,-121.75229608656336,36.40702258765592
1954,8,Monterey - San Benito CAL FIRE,ARGYLE-ARMY,14 - Unknown / Unidentified,474.6598510742188,Monterey County,-121.16235109764642,35.990839623993004
1954,7,Nevada - Yuba - Placer CAL FIRE,OMOHUNDRO,14 - Unknown / Unidentified,2026.9915771484373,Placer County,-121.1400699661812,38.78114708540261
1954,3,Amador - El Dorado CAL FIRE,PERRY MOUNTAIN,14 - Unknown / Unidentified,221.13665771484372,El Dorado County,-120.90575425971709,38.824682331469795
1954,7,Amador - El Dorado CAL FIRE,PETERSON,14 - Unknown / Unidentified,363.0000305175781,El Dorado County,-121.02557249884629,38.82014540535443
1954,7,Lassen - Modoc CAL FIRE,PIUTE,14 - Unknown / Unidentified,6285.53369140625,Lassen County,-120.64331122268221,40.506439512406175
1954,7,Butte CAL FIRE,POWER LINE #1,14 - Unknown / Unidentified,1756.71630859375,Butte County,-121.54139372994005,39.597357647215745
1954,9,Tuolumne - Calaveras CAL FIRE,ROSASCO ESCAPE,14 - Unknown / Unidentified,435.063720703125,Tuolumne County,-120.48332534133695,37.89907039508074
1954,8,Madera - Mariposa CAL FIRE,ELLIOTTS CORNER,9 - Miscellaneous,537.3280639648439,Mariposa County,-119.76164924038248,37.463719058973034
1954,6,Tehama - Glenn CAL FIRE,OAK FLAT,14 - Unknown / Unidentified,2212.498291015625,Tehama County,-122.70130826676056,40.18291814401472
